file,emotion,text
Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F009.wav,ang,probably a hundred people told her she's . foolish but she's waited .
Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F010.wav,ang,because she knows what i know that's why  she's faithful as a rock .
Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F016.wav,ang,she goes to sleep in his room and his memorial breaks in pieces  look . look at it . joe .
Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M000.wav,neu,why does that bother you .
Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M001.wav,neu,well maybe  maybe he just wanted to see her again .
Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M004.wav,neu,how do you know he's even thinking about it .
Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M007.wav,neu,uh then  why . is she still she's . not his girl . joe .
Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M008.wav,neu,you can't read her mind .
Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M017.wav,ang,what does that mean me above all . look at you you're shaking .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F009.wav,hap,i guess this is why i came .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F010.wav,hap,chris i've been ready a long long time .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F012.wav,hap,you started to write me .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F013.wav,hap,every day since .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F014.wav,hap,i was waiting for you chris . till then you never wrote and then when you did what did you say i mean you sure can be ambiguous you know .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F015.wav,hap,i'll never forgive you why did you wait all these years . all i've done is sit and wonder if i was crazy for thinking of you .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F023.wav,neu,yeah sure .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F024.wav,sad,how many .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F030.wav,hap,what'll i do with a fortune .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M004.wav,ang,what .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M008.wav,neu,i guess you know this is . why i asked you to come .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M009.wav,hap,ann i love you . i love you a great deal i love you .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M010.wav,hap,i have no imagination . that's all i know to tell you .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M011.wav,hap,i'm embarrassing . you . i didn't want to tell it to you here i .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M014.wav,neu,and he's gone forever you're sure .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M018.wav,hap,give me a kiss ann . give me a  god i kissed you .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M019.wav,hap,i kissed annie  how long how long i've been waiting to kiss you .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M020.wav,hap,annie we're going to live now i'm going to make you so happy .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M023.wav,sad,no  nothing like that .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M024.wav,sad,yes . i suppose i have been . but it's going from me .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M026.wav,sad,there's so many things  mixed up .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M027.wav,sad,you remember overseas i was in command of a company .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M028.wav,sad,well . i lost them .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M029.wav,sad,just about all .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M030.wav,sad,it takes a lot of time . to toss that off  because . they weren't just men .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M031.wav,sad,for instance one time it had been raining several days . and this kid came to me and gave me his last pair of dry socks .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M032.wav,sad,i put them in my pocket  that's only a little thing  but  these are the kind of guys i had .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M033.wav,sad,they didn't die they killed themselves for each other  i mean that exactly a little more selfish and they'd have been here today .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M034.wav,sad,and i got this idea  watching them go down everything was being destroyed see but . it seemed to me that there was one new thing that  was made .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M035.wav,sad,a sort of responsibility . man for . man  you understand me .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M036.wav,sad,and then i  came home and it was amazing .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M039.wav,sad,i felt . what you said ashamed somehow .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M040.wav,sad,because . nobody was changed at all . it seemed to make suckers out of a lot of guys .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M041.wav,sad,i felt wrong to be alive  to  open the  new bank book to . drive the new car to see the new refrigerator .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M043.wav,sad,when you drive the new car . you . have to know that it came out of the love a man can have for a man  you've got to be a little better because of that .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M044.wav,sad,otherwise what you have is really just loot and there's blood on it . i didn't want to take any of it .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M045.wav,sad,i guess that included you .
Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M047.wav,hap,annie  annie i'm going to make a fortune for you .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F000.wav,neu,fine .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F007.wav,ang,it's after eleven let's go home .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F008.wav,ang,there is no point in coming down . here .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F012.wav,ang,i just don't it's stupid .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F013.wav,ang,pass up what . these little fish swim onto the beach flop around and then swim away  and then they die .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F014.wav,ang,what are you so excited about  this isn't a moon landing we're talking about it's . fish . it's fish nobody even eats .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F016.wav,ang,i'm just not .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F017.wav,ang,yes .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F019.wav,ang,we didn't see them the first time either .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F021.wav,ang,about what .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F022.wav,ang,it's ridiculous .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M000.wav,hap,what time is it they're supposed to run around midnight . this is great isn't it look  at this night we've got here  it couldn't be better .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M002.wav,hap,is that . is that . that's just foam isn't it  i  can't even tell .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M009.wav,hap,i hope the moon stays out  i wonder do they always run during a full moon i  can't remember if it was full last year remember .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M010.wav,neu,are you cold do you  want my jacket  we should have brought the blanket . our blanket .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M011.wav,hap,ah this is great isn't it  i didn't even think to bring a six pack a . six pack would be just the ticket right about now .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M017.wav,neu,that's my point too .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M021.wav,hap,think about the people in kansas . they'd have to get plane tickets and hotel reservations to come see this . we're just forty minutes away it's too good to pass up .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M023.wav,hap,this is the big night for these guys life's last orgy .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M026.wav,hap,like the swallows returning . to capistrano or the . lemmings throwing themselves off the cliffs like that  there's mystery here . and magic .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M031.wav,ang,we just weren't in a good spot this is a much better spot .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M032.wav,hap,i've got good instincts for these things . look there  what's that . is that  is that is that . no it's just seaweed isn't it .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M033.wav,hap,ah . man . this is great . i wouldn't miss this for anything  i mean think about this i know you're not interested but just think about this for a minute .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M034.wav,hap,out there someplace there's this huge mass of silver fish heading this way . they don't know why  we don't know why it . wasn't a decision . they didn't take a vote .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M035.wav,hap,no one sent them a map or an invitation just some little . instinctual time release firecracker went off in their little bodies . and all as one they turned and formed a line as long as the california coast and started swimming .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M036.wav,hap,they're swimming . right now as if  that's the only thing that matters .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M037.wav,hap,it's single mindedness with no mind  urgency that's  pure urge .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M038.wav,hap,they don't know what drives them they don't give it a name or ask . question  they just  turn as one and start the swim that brings them here to this place .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M039.wav,hap,where we stand . for massive celebration of sex and death .
Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M040.wav,hap,ah  i'm giving myself goose bumps . all my hairs are popping up .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F002.wav,ang,it's  pr  somebody sold you a bill of goods that this  wonderful event is going to take place on the beach .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F005.wav,ang,goddamn it augie don't ask me that  you  always ask me that i hate it when you ask me that it's insulting .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F006.wav,ang,we just have different ideas about what this evening is supposed to look like .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F007.wav,ang,for heaven's sake this is not about fish .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F008.wav,neu,we totally . skipped right .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F009.wav,ang,for heaven's sake . grow up we are not going to see the grunions .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F010.wav,ang,we never do do we have we  ever .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F011.wav,ang,twice is every time we've tried that's ever .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F014.wav,ang,and the fish won't show up .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F019.wav,sad,we thought i was pregnant and we had a bottle of champagne but no glasses  you asked me to dance  so we took off our shoes .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F020.wav,sad,and you popped the cork  and while we were dancing you said the softest . most  intimate things to me .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F021.wav,sad,right into my ear so that i could hear them as much as  so that i could feel them as much as hear them .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F022.wav,sad,and i remember thinking  this is it . at last at last i'm as happy as i'm supposed to be .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F023.wav,sad,dancing barefoot in the sand drinking champagne from the bottle .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F024.wav,sad,i would rather not remember some things  i would rather not hope for some things .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F025.wav,neu,no .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F026.wav,sad,no .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F031.wav,ang,no .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F033.wav,ang,this  what what is this this isn't even anything .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F034.wav,ang,oh right sure . this is . standing on the beach this is waiting this is fighting .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F037.wav,sad,i know you are augie really i do  i know you wanted this to be special and nice and it's the full moon and the sand and all but  i just couldn't help thinking about being somewhere else .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F041.wav,sad,somebody who knew how to enjoy herself and didn't take everything so hard .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F043.wav,hap,yeah i noticed that  looks pretty on the water doesn't it . big old white moon .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F044.wav,hap,oh augie you brought refreshments .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F045.wav,hap,well then i guess we don't need glasses .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F046.wav,hap,i'm beginning to think you might be right  i  think this may be the spot after all . augie i'm sorry .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M000.wav,neu,well . so what do you think .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M019.wav,neu,wait a minute . i've got it .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M020.wav,neu,it was in the car right  driving past the knickerbocker liquor locker  you said  let's get some champagne and i said  times a wasting or something like that right .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M021.wav,hap,that's it right  you want this to be like the other time right  that's it .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M023.wav,neu,you want me to get some champagne .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M040.wav,sad,maybe if you were with somebody else too .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M041.wav,sad,no i know  but still  i know i don't make you happy .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M043.wav,neu,actually now that you mention it  no i don't .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M044.wav,neu,i don't know . it  seemed like a good spot to me .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M046.wav,hap,well look at what we got here .
Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M047.wav,neu,it's not champagne .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F005.wav,hap,ahh  it sent shivers up my spine .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F006.wav,hap,behave exquisitely .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F007.wav,hap,certainly i shall probably do a court curtsy .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F009.wav,hap,it's true the whole business is very poor joke .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F011.wav,hap,don't laugh at me i'm serious .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F012.wav,neu,who's  they .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F014.wav,hap,oh how long will it last . this ludicrous  over bearing love of ours .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F017.wav,neu,what happens if one of us dies does the one that's left still laugh .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F021.wav,hap,thank you dear  the same applies to you . except that if i catch you so much as looking at another woman i'll kill you .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F022.wav,hap,which particular one .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F023.wav,hap,oh charles that was his name charles he did wriggle so beautifully .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F024.wav,hap,yes i know you did  you threw him out of the window into the grand canal i  don't think i'll ever forgive you for that .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F026.wav,hap,it burnt my comb too and all the towels in the bathroom .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F028.wav,hap,then the manager came in and found us rolling about on the floor biting and scratching like  panthers .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F029.wav,hap,how  ridiculous how . utterly utterly ridiculous .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F030.wav,hap,and very much sillier .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M006.wav,hap,what shall we do if they suddenly walk in on us .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M007.wav,hap,with . the most perfect poise .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M008.wav,hap,things that ought to matter dreadfully don't matter at all when one's happy do they .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M009.wav,neu,don't say that my darling .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M017.wav,neu,well who knows .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M027.wav,neu,do you . remember that awful scene in venice .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M028.wav,neu,the one where you bought that  little . painted . wooden snake and put it on my bed .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M029.wav,neu,horrible thing i hated it .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M030.wav,neu,how long did that row last .
Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M031.wav,neu,the worst one was in cannes . when your curling irons burnt holes in my dressing gown .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F005.wav,ang,what of it .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F012.wav,ang,it's become a habit with you .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F013.wav,ang,oh don't be so stupid .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F014.wav,ang,what .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F019.wav,ang,it doesn't seem to have worked such wonders with you .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F020.wav,ang,adders don't snap they sting .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F021.wav,ang,they sting .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F022.wav,ang,i don't care  okay do you understand i don't care . i don't mind if they bark and roll about like hoops .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F023.wav,ang,yes i did quite a lot .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F024.wav,ang,mind your own business .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F025.wav,ang,you're quite insufferable i expect it's because you're drunk .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F026.wav,ang,you always had a weak head .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F027.wav,ang,on the contrary a child of two could get violently drunk on only one glass of brandy .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F028.wav,ang,oh shut up .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F029.wav,ang,not very funny dear you'd better have some more brandy .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F030.wav,ang,why .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F031.wav,ang,there is no one upstairs it's a photographer's studio .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F034.wav,ang,very well if you insist on being boorish and idiotic .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F035.wav,ang,you're far too temperamental try to control yourself .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F036.wav,ang,go away go away i hate you .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F037.wav,ang,listen . listen indeed i'm sick and tired of listening to you you damn sadistic bully .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F038.wav,ang,stop .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F039.wav,ang,stop stop i hate you . do you hear . you're conceited and overbearing and utterly impossible .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F040.wav,ang,this is the end  do you understand the end .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F041.wav,ang,finally  and forever .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F042.wav,ang,oh i am . let go of me .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F043.wav,ang,oh i . hate you it's a good thing that i found out in time what you're  really like marry you again . never never never .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F044.wav,ang,i'd rather die in torment beast brute calf swine .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M000.wav,neu,as a matter of fact the real cause of that row was peter burden .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M001.wav,ang,i knew nothing of the sort  you took presents from him .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M003.wav,ang,you went out of your way to torture me over peter burden .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M005.wav,ang,you let him kiss you you said you did .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M006.wav,ang,what of it .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M007.wav,ang,what about me .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M008.wav,ang,that's a nice point of view i must say .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M010.wav,neu,i'll have some myself i think .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M014.wav,ang,really amanda .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M015.wav,ang,nothing .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M016.wav,ang,going somewhere my dear .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M024.wav,neu,did you see much of peter burden after our divorce .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M027.wav,ang,i'm not in the least  drunk .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M031.wav,ang,very good idea i will .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M034.wav,ang,there are people downstairs i suppose .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M035.wav,ang,this is no time of year for tunis .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M037.wav,ang,turn it off . it's driving me mad .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M039.wav,ang,amanda listen .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M040.wav,ang,very amusing .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M041.wav,ang,you're a vile  tempered loose living wicked little beast and i hope i never see you again as long as i live .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M042.wav,ang,you're not . going like this .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M043.wav,ang,you're not .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M044.wav,ang,shut . up shut  up i wouldn't marry you again if you came crawling to me on your bended knees .
Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M045.wav,ang,you're . a mean evil minded . little  tempered witch  i hope to god i never set eyes on you again as long as i live . whore .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F000.wav,neu,okay what's the problem .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F001.wav,neu,okay um do you have your photo id with you .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F002.wav,neu,okay  this is the wrong form i'm sorry .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F012.wav,neu,twenty bucks  please . go get in that line over there .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F018.wav,ang,so go get in the other line or leave or i will have you escorted out by security .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F019.wav,ang,would you like to be kicked out of the d m v you don't think that'll be a little embarrassing .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F021.wav,ang,yeah  thank you . have a pleasant day .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M000.wav,neu,yeah hi um . look . i all i'm trying to do right now is renew  my  license . plate . that's all i just need to get one of those little stickers .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M003.wav,neu,yes i do .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M018.wav,ang,it's not rocket science .
Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M024.wav,ang,okay fine i'll go over there thanks a lot you've been really helpful .
Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F009.wav,sad,you won't even know your child when you come back  this . isn't there someone you could talk to .
Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F020.wav,sad,when do you leave .
Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F021.wav,ang,a week  you're giving me a week to be okay with this .
Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M000.wav,sad,it's only going to be a year .
Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_M008.wav,neu,there's nothing i can do i mean i have to go .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F002.wav,hap,i can't how did you do it what happened .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F003.wav,hap,{lg} well you paint a romantic picture .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F004.wav,hap,did she cry .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F005.wav,hap,oh my . god how long have you been planning on doing this .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F006.wav,hap,i can't believe this you're getting married  it's crazy .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F007.wav,hap,yeah it is .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F008.wav,hap,yeah i would love to thanks {lg} .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F009.wav,hap,oh my god where . have you guys talked about where you're going to get married or .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F010.wav,hap,oh my god .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F011.wav,hap,are you . going to get married like on the beach  barefoot or like fancier like in a . church .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F012.wav,hap,well . i don't know throwing it out there .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F015.wav,hap,it's so exciting  what's the ring look like .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F016.wav,hap,big and shiny you're such a guy  {lg} .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F017.wav,hap,i'm so excited for you . that's great i'm so .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F019.wav,hap,it's fantastic i . congratulations it's amazing .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F024.wav,hap,this is why men don't plan weddings {lg} .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F025.wav,hap,all fruit and brown {lg} .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M002.wav,hap,yeah it's pretty amazing huh .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M005.wav,hap,well i didn't want it to be like cheesy  you know .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M006.wav,hap,she didn't cry but . she was laughing a lot and it was very exciting  so .
Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M007.wav,hap,honestly it was kind of quickly it was actually only in the past couple months .
